2020-01-01,445
2020-01-02,446
2020-01-03,466
2020-01-04,476
2020-01-05,491
2020-01-06,502
2020-01-07,518
2020-01-08,533
2020-01-09,544
2020-01-10,560
2020-01-11,570
2020-01-12,581
2020-01-13,596
2020-01-14,618
2020-01-15,637
2020-01-16,656
2020-01-17,668
2020-01-18,678
2020-01-19,685
2020-01-20,696
2020-01-21,706
2020-01-22,724
2020-01-23,742
2020-01-24,764
2020-01-25,777
2020-01-26,798
2020-01-27,812
2020-01-28,825
2020-01-29,833
2020-01-30,850
2020-01-31,868
2020-02-01,878
2020-02-02,886
2020-02-03,897
2020-02-04,905
2020-02-05,914
2020-02-06,926
2020-02-07,934
2020-02-08,950
2020-02-09,964
2020-02-10,985
2020-02-11,1002
2020-02-12,1019
2020-02-13,1038
2020-02-14,1049
2020-02-15,1067
2020-02-16,1078
2020-02-17,1088
2020-02-18,1100
2020-02-19,1118
2020-02-20,1142
2020-02-21,1159
2020-02-22,1182
2020-02-23,1196
2020-02-24,1219
2020-02-25,1239
2020-02-26,1261
2020-02-27,1280
2020-02-28,1295
2020-02-29,1322
2020-03-01,1334
2020-03-02,1345
2020-03-03,1366
2020-03-04,1386
2020-03-05,1396
2020-03-06,1411
2020-03-07,1426
2020-03-08,1442
