2020-01-01,907431
2020-01-02,907634
2020-01-03,909690
2020-01-04,911575
2020-01-05,912592
2020-01-06,913640
2020-01-07,915926
2020-01-08,918614
2020-01-09,921253
2020-01-10,923921
2020-01-11,926218
2020-01-12,927343
2020-01-13,928516
2020-01-14,931047
2020-01-15,933681
2020-01-16,936304
2020-01-17,938914
2020-01-18,941178
2020-01-19,942388
2020-01-20,943599
2020-01-21,946049
2020-01-22,948907
2020-01-23,951572
2020-01-24,954164
2020-01-25,956350
2020-01-26,957666
2020-01-27,958852
2020-01-28,961554
2020-01-29,964328
2020-01-30,967061
2020-01-31,969652
2020-02-01,972091
2020-02-02,973426
2020-02-03,974699
2020-02-04,977499
2020-02-05,980321
2020-02-06,983068
2020-02-07,985832
2020-02-08,988217
2020-02-09,989505
2020-02-10,990958
2020-02-11,993803
2020-02-12,996665
2020-02-13,999556
2020-02-14,1002314
2020-02-15,1004616
2020-02-16,1006006
2020-02-17,1007323
2020-02-18,1010227
2020-02-19,1013209
2020-02-20,1016232
2020-02-21,1019209
2020-02-22,1021879
2020-02-23,1023352
2020-02-24,1024762
2020-02-25,1027527
2020-02-26,1030460
2020-02-27,1033384
2020-02-28,1036265
2020-02-29,1038781
2020-03-01,1040216
2020-03-02,1041706
2020-03-03,1044591
2020-03-04,1047695
2020-03-05,1050723
2020-03-06,1053838
2020-03-07,1056449
2020-03-08,1057914
2020-03-09,1059272
2020-03-10,1062263
2020-03-11,1065196
2020-03-12,1068173
2020-03-13,1071012
2020-03-14,1073414
2020-03-15,1075034
2020-03-16,1076604
2020-03-17,1079478
2020-03-18,1082298
2020-03-19,1085142
2020-03-20,1088076
2020-03-21,1090480
2020-03-22,1092034
2020-03-23,1093689
2020-03-24,1096414
2020-03-25,1099239
2020-03-26,1101997
2020-03-27,1104810
2020-03-28,1107305
2020-03-29,1108923
2020-03-30,1110709
2020-03-31,1113652
2020-04-01,1116522
2020-04-02,1119428
2020-04-03,1122355
2020-04-04,1125022
2020-04-05,1126739
2020-04-06,1128444
2020-04-07,1131196
2020-04-08,1134137
2020-04-09,1137036
2020-04-10,1139908
2020-04-11,1142348
2020-04-12,1144058
2020-04-13,1145635
2020-04-14,1148597
2020-04-15,1151944
2020-04-16,1155783
2020-04-17,1158963
2020-04-18,1161729
2020-04-19,1163566
2020-04-20,1165396
2020-04-21,1168544
2020-04-22,1171564
2020-04-23,1174774
2020-04-24,1177817
2020-04-25,1180585
2020-04-26,1182427
2020-04-27,1184296
2020-04-28,1187310
2020-04-29,1190402
2020-04-30,1193080
2020-05-01,1195570
2020-05-02,1197578
2020-05-03,1199196
2020-05-04,1200710
2020-05-05,1203254
2020-05-06,1205888
2020-05-07,1208691
2020-05-08,1211482
2020-05-09,1213881
2020-05-10,1215509
2020-05-11,1217106
2020-05-12,1219915
2020-05-13,1222827
2020-05-14,1225831
2020-05-15,1228689
2020-05-16,1231082
2020-05-17,1232707
2020-05-18,1234319
2020-05-19,1237217
2020-05-20,1240350
2020-05-21,1243735
2020-05-22,1246587
2020-05-23,1249019
2020-05-24,1250727
2020-05-25,1252319
2020-05-26,1254694
2020-05-27,1257516
2020-05-28,1259683
2020-05-29,1262050
2020-05-30,1264282
2020-05-31,1265658
2020-06-01,1267089
2020-06-02,1269335
2020-06-03,1271988
2020-06-04,1274603
2020-06-05,1277017
2020-06-06,1279295
2020-06-07,1280774
2020-06-08,1282225
2020-06-09,1285047
2020-06-10,1287838
2020-06-11,1290767
2020-06-12,1293441
2020-06-13,1295671
2020-06-14,1297152
2020-06-15,1298592
2020-06-16,1301345
2020-06-17,1304195
2020-06-18,1306964
2020-06-19,1309641
2020-06-20,1311893
2020-06-21,1313253
2020-06-22,1314705
2020-06-23,1317267
2020-06-24,1320092
2020-06-25,1322716
2020-06-26,1325150
2020-06-27,1327273
2020-06-28,1328504
2020-06-29,1329904
2020-06-30,1332457
2020-07-01,1334864
2020-07-02,1337392
2020-07-03,1339891
2020-07-04,1341878
2020-07-05,1343119
2020-07-06,1344422
2020-07-07,1346861
2020-07-08,1349560
2020-07-09,1352098
2020-07-10,1354563
2020-07-11,1356622
2020-07-12,1357860
2020-07-13,1359166
2020-07-14,1361621
2020-07-15,1364022
2020-07-16,1366550
2020-07-17,1369020
2020-07-18,1371284
2020-07-19,1372469
2020-07-20,1373895
2020-07-21,1376466
2020-07-22,1378926
2020-07-23,1381522
2020-07-24,1384033
2020-07-25,1386014
2020-07-26,1387227
2020-07-27,1388570
2020-07-28,1390962
2020-07-29,1393606
2020-07-30,1396104
2020-07-31,1398311
2020-08-01,1400180
2020-08-02,1401263
2020-08-03,1402456
2020-08-04,1405013
2020-08-05,1407369
2020-08-06,1409843
2020-08-07,1412102
2020-08-08,1414328
2020-08-09,1415426
2020-08-10,1416584
2020-08-11,1419006
2020-08-12,1421558
2020-08-13,1424048
2020-08-14,1426337
2020-08-15,1428485
2020-08-16,1429726
2020-08-17,1431066
2020-08-18,1433516
2020-08-19,1436075
2020-08-20,1438522
2020-08-21,1441023
2020-08-22,1443164
2020-08-23,1444349
2020-08-24,1445598
2020-08-25,1448181
2020-08-26,1450676
2020-08-27,1453068
2020-08-28,1455367
2020-08-29,1457567
2020-08-30,1458758
2020-08-31,1460040
2020-09-01,1462423
2020-09-02,1465037
2020-09-03,1467649
2020-09-04,1470250
2020-09-05,1472503
2020-09-06,1473702
2020-09-07,1475028
2020-09-08,1477167
2020-09-09,1479838
2020-09-10,1482376
2020-09-11,1484971
2020-09-12,1487232
2020-09-13,1488495
2020-09-14,1489759
2020-09-15,1492415
2020-09-16,1495033
2020-09-17,1497707
2020-09-18,1500441
2020-09-19,1502735
2020-09-20,1503951
2020-09-21,1505134
2020-09-22,1507868
2020-09-23,1510684
2020-09-24,1513470
2020-09-25,1516234
2020-09-26,1518612
2020-09-27,1519931
2020-09-28,1521314
2020-09-29,1524027
2020-09-30,1526659
2020-10-01,1529439
2020-10-02,1531967
2020-10-03,1534266
2020-10-04,1535650
2020-10-05,1536959
2020-10-06,1539565
2020-10-07,1542335
2020-10-08,1545100
2020-10-09,1547957
2020-10-10,1550559
2020-10-11,1552163
2020-10-12,1553714
2020-10-13,1556531
2020-10-14,1559437
2020-10-15,1562301
2020-10-16,1565227
2020-10-17,1568197
2020-10-18,1569819
2020-10-19,1571480
2020-10-20,1574856
2020-10-21,1578146
2020-10-22,1581436
2020-10-23,1584668
2020-10-24,1587381
2020-10-25,1588904
2020-10-26,1590482
2020-10-27,1593471
2020-10-28,1596554
2020-10-29,1599571
2020-10-30,1602674
2020-10-31,1605199
2020-11-01,1606695
2020-11-02,1608248
2020-11-03,1611345
2020-11-04,1614429
2020-11-05,1617284
2020-11-06,1620276
2020-11-07,1622962
2020-11-08,1624429
2020-11-09,1626038
2020-11-10,1629207
2020-11-11,1632263
2020-11-12,1635286
2020-11-13,1638486
2020-11-14,1641297
2020-11-15,1642926
2020-11-16,1644600
2020-11-17,1647637
2020-11-18,1650961
2020-11-19,1654169
2020-11-20,1657321
2020-11-21,1659995
2020-11-22,1661602
2020-11-23,1663390
2020-11-24,1666376
2020-11-25,1669547
2020-11-26,1672531
2020-11-27,1675045
2020-11-28,1677265
2020-11-29,1678742
2020-11-30,1680224
2020-12-01,1683128
2020-12-02,1686157
2020-12-03,1689316
2020-12-04,1692328
2020-12-05,1694912
2020-12-06,1786447
2020-12-07,1788083
2020-12-08,1791033
2020-12-09,1794114
2020-12-10,1797095
2020-12-11,1800015
2020-12-12,1802625
2020-12-13,1804141
2020-12-14,1805752
2020-12-15,1808753
2020-12-16,1811537
2020-12-17,1814079
2020-12-18,1816629
2020-12-19,1818701
2020-12-20,1819852
2020-12-21,1821061
2020-12-22,1823296
2020-12-23,1825412
2020-12-24,1827449
2020-12-25,1828729
2020-12-26,1829722
2020-12-27,1830732
2020-12-28,1831885
2020-12-29,1833770
2020-12-30,1835680
2020-12-31,1837476
2021-01-01,1838809
2021-01-02,1839736
2021-01-03,1840794
2021-01-04,1841931
2021-01-05,1844354
2021-01-06,1846841
2021-01-07,1849175
2021-01-08,1851477
2021-01-09,1853648
2021-01-10,1854817
2021-01-11,1856070
2021-01-12,1858574
2021-01-13,1861298
2021-01-14,1863875
2021-01-15,1866305
2021-01-16,1868662
2021-01-17,1869946
2021-01-18,1871338
2021-01-19,1873825
2021-01-20,1876514
2021-01-21,1879321
2021-01-22,1882016
2021-01-23,1884351
2021-01-24,1885682
2021-01-25,1887177
2021-01-26,1889848
2021-01-27,1892488
2021-01-28,1895270
2021-01-29,1897923
2021-01-30,1900220
2021-01-31,1901566
2021-02-01,1903035
2021-02-02,1905832
2021-02-03,1908692
2021-02-04,1911403
2021-02-05,1914272
2021-02-06,1916861
2021-02-07,1918371
2021-02-08,1919807
2021-02-09,1922593
2021-02-10,1925423
2021-02-11,1928121
2021-02-12,1930889
2021-02-13,1933335
2021-02-14,1934676
2021-02-15,1936032
2021-02-16,1938649
2021-02-17,1941307
2021-02-18,1944331
2021-02-19,1947121
2021-02-20,1949489
2021-02-21,1950880
2021-02-22,1952402
2021-02-23,1955184
2021-02-24,1958158
2021-02-25,1961055
2021-02-26,1963789
2021-02-27,1966208
2021-02-28,1967610
2021-03-01,1969069
2021-03-02,1972085
2021-03-03,1975068
2021-03-04,1978034
2021-03-05,1980930
2021-03-06,1983591
2021-03-07,1985091
2021-03-08,1986631
2021-03-09,1989707
2021-03-10,1992767
2021-03-11,1995737
2021-03-12,1998594
2021-03-13,2001154
2021-03-14,2002680
2021-03-15,2004300
2021-03-16,2007339
2021-03-17,2010435
2021-03-18,2013453
2021-03-19,2016348
2021-03-20,2018931
